ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread
100.895,41.0526,22,9,3.5789,15.6842,104.737,44.6316,23.1053,8.3684,3.8947,16.6842,104.45,108.355,0.516169,0.155648,0.21393,0.223881,103,43.5,20.6818,10.3636,5.6364,16.4091,107.409,45.9545,24.3182,9.8182,6.0909,15.6364,106.016,111.469,0.540049,0.141273,0.270642,0.254854,-4
101.208,40.5417,22.5833,8.75,3.5417,15.2083,105.958,44.125,23.375,8.2917,3.9583,16.3333,105.075,109.994,0.551435,0.137608,0.220513,0.205742,102.76,44.04,21.68,7.08,5.84,11.96,98.6,44.8,23.28,6.76,4.8,13.6,109.346,103.508,0.521898,0.120597,0.152709,0.20438,2
101.52,40.44,22.72,8.8,3.56,15.16,105.76,44.4,23.36,8.28,3.96,16.36,105.492,109.845,0.572304,0.133761,0.198925,0.210784,104.593,43.8148,24.2593,8.4074,3.963,15.8148,106.889,44.7778,23.5556,8.8519,5.1852,16.037,107.191,109.902,0.513064,0.154299,0.261905,0.192399,-3
101.962,40.3462,23.0385,8.8077,3.6154,15,105.5,44.4615,23.3846,8.2692,3.9231,16.3077,106.063,109.475,0.571602,0.12455,0.179894,0.213592,96.1667,40.8333,20.9667,8.7333,4.0667,13.2333,99.8333,43.2333,21.7,7.6,5.5667,16.4,104.313,108.026,0.523018,0.162362,0.230769,0.214834,2
102.214,40.4286,23.4643,8.6429,3.6071,14.8214,104.643,44.3214,23,8.4286,4.0714,16.1071,106.716,109.115,0.551683,0.130652,0.225,0.175481,102.355,42.3548,22.7742,7.3226,5.2903,13.0645,100.71,46.5161,20.3226,7.6774,3.0645,14.0645,108.734,106.693,0.516209,0.126616,0.227053,0.236908,-1
101.467,40.7,23.3333,8.6667,3.6,14.7,104.4,44.4333,22.7,8.4,4.1333,16.1,106.024,108.776,0.485816,0.138282,0.267857,0.196217,101.031,44.0625,22.75,8.5,5,13.8438,98.4062,43.3125,22.4688,7.3125,5.8125,14.9062,107.676,105.325,0.562035,0.122845,0.26455,0.136476,-2
101.516,40.871,23.3871,8.7419,3.6452,14.5161,103.968,44.2581,22.9032,8.3226,4.129,16.0645,106.292,108.447,0.471065,0.13369,0.294372,0.178241,97.25,43.0312,19.875,6.625,6.75,13.1875,95.0625,42.0625,20.3438,7.5312,3.9375,12.4688,108.311,104.024,0.522947,0.115929,0.258216,0.173913,1
100.688,41,23.25,8.625,3.5938,14.375,103.75,44.5625,23.0312,8.3125,4.3438,15.9375,105.549,108.409,0.439909,0.125926,0.272358,0.160998,100.5,44.9688,22.4062,6.6562,3.8125,13.5938,94.7188,41.2188,20.3125,7.125,4.75,13.3125,109.638,103.346,0.523002,0.112897,0.278302,0.200969,8
101.121,40.7576,23.4848,8.5758,3.5152,14.303,104.273,44.5455,22.8182,8.3333,4.303,15.7576,106.149,109.132,0.461449,0.116511,0.239316,0.193925,100.054,44,18.3514,8.4595,4.8378,12.7297,96.9459,41.5946,21.6486,6.7838,5.6757,13.8108,109.702,105.851,0.494005,0.127065,0.296804,0.227818,2
101.222,40.2778,23.6944,8.6667,3.75,14.3056,103.806,44.3889,22.3333,8.2222,4.5278,15.9167,106.383,108.908,0.487685,0.137237,0.205607,0.199507,97.825,40.5,23.425,7.875,5.375,14.225,103.575,44.1,23.675,7.925,5.625,14.85,106.196,112.13,0.510791,0.114447,0.281553,0.218225,-6
101.789,40.3684,23.8421,8.8947,3.7105,14.3684,103.737,44.2105,22.2632,8.2895,4.4211,16.1316,106.873,108.649,0.495037,0.147476,0.203791,0.243176,102.95,44.975,23.775,9.475,4.525,14.3,99.575,46.575,20,7.725,5.1,16.275,105.727,103.005,0.486517,0.135311,0.291667,0.244944,2
102.179,40.4103,23.8718,9,3.7436,14.3333,104.128,44.2821,22.3846,8.2564,4.3846,16.1282,107.155,108.964,0.503676,0.134211,0.241546,0.281863,101.302,45.8605,20.9302,6.4651,4.1163,14.5349,102.907,42.9767,21.2326,7.7209,5.2791,12.0233,108.162,110.809,0.514607,0.112782,0.293103,0.18427,-4
102.075,40.275,23.9,8.925,3.725,14.2,104.225,44.375,22.45,8.175,4.325,16.1,107.275,109.195,0.502433,0.124267,0.199074,0.272506,96,43.0952,19.9048,6.3571,6.8095,13.3333,95.4286,42.2619,20.3333,7.5,4.0714,12.381,106.95,104.573,0.471429,0.108489,0.221239,0.219048,-6
102.171,40.122,23.9756,8.9756,3.7073,14.0976,103.805,44.0488,22.4634,8.0488,4.3171,16.1951,107.598,109.035,0.518029,0.114662,0.208531,0.240385,104.022,45,24.1556,9.5778,4.3556,14.2667,100.578,46.4444,19.9778,7.8222,5.0222,16.3111,106.703,103.707,0.507778,0.130001,0.28,0.211111,-3
101.605,39.9767,23.8837,8.8372,3.6744,14.1628,104.14,44.1163,22.6047,8.1163,4.2093,16.0233,107.01,109.339,0.512315,0.126263,0.222772,0.251232,99.7391,44.5,22.2174,7.1304,4.6739,14.1522,103.956,42.8261,23.3696,8.3261,6.2826,13.3696,106.42,111.209,0.476247,0.111135,0.220779,0.294537,-8
102.239,39.8261,23.8696,8.8478,3.7609,14.087,105.022,44.0435,22.7391,8.1522,4.2174,15.913,107.341,110.138,0.526764,0.138769,0.246445,0.274939,114.979,46.7708,29.2708,8.2708,6.3333,15.1875,102.312,43.3333,21.2083,8.6458,3.875,14,118.107,103.724,0.539954,0.121881,0.230769,0.219178,10
102.638,39.7872,23.9149,9,3.766,14.0638,105.638,44.1489,23,8.1915,4.234,15.9574,107.438,110.467,0.540984,0.12414,0.240566,0.266979,94.7551,41.8367,20.5918,8.3878,6.5918,17.0612,105.449,45.9592,23.2449,8.9592,6.102,14.7347,98.9585,109.763,0.480549,0.134908,0.231405,0.196796,-9
102.686,39.8039,23.9804,8.9216,3.8431,13.902,105.372,44.3137,23,8.1373,4.3333,15.9412,107.512,110.19,0.539192,0.134977,0.202899,0.209026,97.7885,42.6346,18.3654,7.8269,5.1154,13.8269,96.4231,40.3462,18.6731,7.5962,4.6154,13.8462,108.622,107.451,0.485825,0.116915,0.219626,0.257732,2
102.692,39.7308,24,9.0192,3.9615,13.8462,105.058,44.3846,22.9423,8.1538,4.3654,16.0769,107.503,109.836,0.534856,0.134008,0.21256,0.189904,101.778,46.7222,18.7037,7.4444,3.7963,13.1852,100.963,43.1296,20.9815,7.2963,4.5185,13.8148,107.083,107.055,0.5179,0.129807,0.171429,0.171838,-2
102.444,39.963,23.8333,8.8704,3.9815,13.6111,104.87,44.7407,22.7593,7.9259,4.4259,15.8333,107.37,109.793,0.515294,0.111474,0.252294,0.197647,102.618,42.5455,21.7455,7.8,4.6909,12.6,105.255,44.5091,22.2,6.7636,4.8545,13.2545,108.379,111.55,0.52148,0.119687,0.240566,0.26969,-5
102.596,40.5263,23.8421,8.8772,4.0526,13.5263,104.474,44.8246,22.6842,7.9298,4.386,15.7368,107.354,109.275,0.510274,0.103413,0.211454,0.175799,102.982,44.8421,22.3509,6.8421,3.6316,12.7368,96.9474,41.2105,20.9649,6.8772,4.3158,12.9649,112.515,105.812,0.505896,0.109304,0.215596,0.165094,3
102.776,40.6034,23.9138,8.8276,4.0172,13.5172,104.379,44.7241,22.6379,7.8966,4.3448,15.7069,107.516,109.146,0.520501,0.109083,0.206278,0.186788,96.1864,41.4576,20.661,8.4068,6.4746,16.9831,106.797,45.7797,23.3729,8.9322,5.7966,14.4915,100.268,111.131,0.561446,0.129449,0.21608,0.272289,-13
102.688,40.8361,23.7869,8.6557,4.0492,13.6393,104.393,44.5574,22.6393,7.918,4.3115,15.5738,107.35,109.118,0.510843,0.123653,0.210526,0.253012,102.258,44.3065,20.6935,9.0645,4.7903,14.4677,100.581,44.7903,20.6129,8,4.5806,15.5,106.714,104.788,0.475962,0.107596,0.233945,0.259615,-3
102.538,40.7385,23.7231,8.7077,4,13.7385,104.831,44.6,22.4308,7.8923,4.3538,15.7077,106.937,109.452,0.540964,0.150075,0.242424,0.250602,102.03,46.1667,18.9394,7.3333,3.5455,12.9697,100.894,42.6515,21.2121,7.1818,4.3182,13.4545,107.862,107.727,0.549279,0.10044,0.19802,0.223558,-2
102.864,40.7273,23.8788,8.7424,3.9848,13.6818,104.47,44.5152,22.3485,7.8485,4.3485,15.7727,107.226,109.11,0.557831,0.151353,0.241935,0.255422,101.631,47.3538,22.6154,5.8615,5.7231,13.6923,102.938,46.4923,22.4154,8.2462,5.8,11.0923,105.936,107.695,0.5157,0.137506,0.213592,0.224638,-5
103.015,41.1029,23.9118,8.7794,3.9706,13.8235,104.191,44.3824,22.2353,8,4.3088,15.7353,107.178,108.625,0.555288,0.136265,0.184211,0.247596,98.913,43.971,20.3913,5.7246,5.5797,12.4783,101.638,44.2609,20.7536,7.029,4.3188,10.8841,107.526,110.082,0.504454,0.095057,0.23348,0.140312,-8
103.157,41.1571,23.9571,8.7714,3.9571,13.6714,103.943,44.1857,22.2286,7.8714,4.4,15.7286,107.417,108.457,0.529954,0.108032,0.154589,0.175115,102.577,41.7183,25.5211,9.2676,5.6901,14.5915,99.0704,46.1127,22.0282,8.5915,5.0563,15.6197,107.866,103.853,0.559036,0.131668,0.174757,0.195181,-1
103.127,41.1831,23.9718,8.7465,3.9296,13.7324,104.197,44.1408,22.3662,7.9014,4.4085,15.7324,107.306,108.679,0.504587,0.12127,0.169725,0.167431,101.901,41.5915,23,7.7183,4.6761,14.3521,105.746,41.9014,22.3521,7.7887,5.3099,14.0282,109.111,112.226,0.524887,0.14249,0.362791,0.190045,-9
103.533,41.5065,24.2987,8.6494,3.9221,13.8961,104.584,44.3247,22.5455,8.0519,4.3377,15.6883,107.406,108.687,0.498853,0.135668,0.226087,0.201835,98.3766,42.5455,22.1429,7.5584,3.9221,14.5065,105.273,42.8831,24.1429,8.8182,5.1039,13.5584,105.628,113.068,0.564965,0.139829,0.243781,0.141531,-12
103.696,41.5823,24.3797,8.5823,3.962,13.8354,104.658,44.2405,22.519,8,4.3038,15.5696,107.642,108.821,0.535714,0.118169,0.267943,0.232719,103.165,43.8861,21.5443,7.2405,5.3671,11.8354,100.506,44.6709,23.2278,6.7342,5.5443,13.1139,110.017,106.399,0.54064,0.132275,0.248756,0.194581,6
104.012,41.7284,24.4444,8.5679,3.9383,13.8148,104.654,44.2469,22.5185,8,4.3333,15.4938,107.915,108.732,0.545977,0.102071,0.236967,0.22069,102.901,42.0247,25.6543,9.0617,5.9383,14.4321,99.1111,46.4444,22.0123,8.5432,5.0247,15.4074,107.88,103.648,0.517162,0.136769,0.165919,0.185355,9
103.159,44.3293,23.6341,8.1951,4.8415,15.2317,104.012,43.878,23.4024,9,5.1707,14.7195,107.167,108.141,0.503609,0.131822,0.240604,0.200566,109.183,42.8537,23.8537,8.4512,4.0976,13.4512,107.378,43.0366,22.8049,7.3902,4.5976,14.7561,113.812,111.96,0.534632,0.126637,0.245911,0.206516,-4
103.159,44.3293,23.6341,8.1951,4.8415,15.2317,104.012,43.878,23.4024,9,5.1707,14.7195,107.167,108.141,0.503609,0.131822,0.240604,0.200566,102.805,41.061,22.4878,7.6463,3.9512,14.1098,106.683,42.8659,23.6707,8.4634,5.122,13.3049,109.523,114.425,0.529045,0.130376,0.223467,0.230278,-7
103.159,44.3293,23.6341,8.1951,4.8415,15.2317,104.012,43.878,23.4024,9,5.1707,14.7195,107.167,108.141,0.503609,0.131822,0.240604,0.200566,104.573,43.5244,20.9268,8.2195,3.9024,14.5488,111.451,44.439,25.7317,8.5122,5.3659,13.9756,108.41,115.798,0.53224,0.124722,0.256101,0.207597,-12
106.4,45.2,27,11.4,4.8,16.4,96.8,41,20.8,10.2,5.4,18.4,108.168,98.0716,0.48301,0.160675,0.248889,0.254854,110.2,42.6,24.2,7.6,3.2,15,107.4,39.2,18.2,8.6,3.4,12,116.036,114.701,0.529904,0.125898,0.229592,0.227273,-3
107.714,45.7143,26.5714,10.7143,4.8571,17.1429,98.1429,41,21,10.2857,5,17.7143,110.089,99.1445,0.490654,0.130799,0.273504,0.268692,107.286,49.5714,23.4286,6.8571,5.1429,14,100.429,38.2857,26.4286,8.1429,5.2857,11.5714,115.635,108.584,0.497738,0.105932,0.275862,0.18552,-4
108.625,46,26.25,10.375,5.125,17.625,99.25,39.75,21.375,10.75,4.75,17.125,110.889,100.005,0.50463,0.143947,0.271493,0.25,96.5,43.125,21.5,7.375,6,17,107.125,45,24.375,9.5,5.5,12.75,98.1649,110.059,0.529833,0.153752,0.200935,0.193317,-15
107.9,45.5,25.9,10.7,5.1,17.6,98,40.5,20.5,11.1,4.9,17.9,110.209,99.2063,0.514412,0.146108,0.31982,0.168514,103.889,45.2222,24.1111,9.2222,5.2222,15,102,43.2222,23.1111,9.8889,5,14.3333,109.012,106.92,0.537713,0.137373,0.2657,0.238443,-5
105.846,45.4615,25.3846,9.9231,5.4615,17,98.7692,42,21.2308,10.6923,4.3077,16.8462,109.022,100.139,0.513825,0.145245,0.246575,0.165899,102.5,43.6429,23.2857,8.2857,6.7857,12.5714,107.571,48.7857,24.3571,7.6429,4.0714,13.5714,104.414,108.76,0.5,0.104327,0.189655,0.208238,-8
101.842,45,23.4211,9.3684,5.4737,16.8947,99.9474,42.7895,20.9474,10.4211,5,15.7895,105.25,102.527,0.488453,0.131043,0.226667,0.184758,99.4,44.1,20.8,7,4.05,10.8,97.5,44.3,21.55,6.35,4.8,12.2,107.545,106.719,0.528369,0.0985393,0.215,0.182033,-2
100.19,44.0476,23.2381,9.0952,5.2857,16.4762,102.286,43.5714,21.619,10.2857,5,15.5714,103.77,105.32,0.508909,0.103636,0.238739,0.175947,107.667,46.2857,22.4762,7.7143,5.1905,15.0476,105.095,42.5714,21.1429,8.4286,5.619,13.4286,108.17,106.744,0.511983,0.101949,0.243363,0.206972,-4
100.136,43.6818,23.3636,9.2727,5.1818,16.5455,102.273,43.5455,21.8182,10.2273,5,15.7273,103.644,105.205,0.510441,0.120817,0.206422,0.199536,97.381,44.7619,19.9524,7.381,5.8095,12.0476,99.5714,45.5238,20.1429,6.1429,5.8571,12.6667,105.366,107.832,0.509479,0.113476,0.24,0.199052,-9
100.833,43.9167,23.875,9.1667,5.4583,16.4583,102.292,43.0833,21.9167,10.0833,5.0417,15.7083,104.448,105.205,0.517084,0.120994,0.225352,0.161731,94.8,43.52,21.04,6.48,5.6,12.32,100.08,45.6,21.56,6.92,5.56,11.76,102.784,108.57,0.512702,0.0959512,0.209091,0.168591,-9
102.5,43.9615,24.1538,8.9231,5.4231,16.3077,104.115,41.9231,22.3846,9.8846,5.0385,15.1923,106.248,107.257,0.541475,0.128502,0.255,0.191244,103.741,45.8148,23.2963,6.5185,5.037,11.6296,102.222,45.1481,23.7407,7.037,5.4444,12.2222,108.381,106.852,0.56326,0.127921,0.207921,0.187348,-3
102.643,43.75,24.2143,8.6071,5.1786,16.1071,104.357,42.0357,22.1786,9.75,4.8929,14.9643,106.752,107.814,0.54638,0.114479,0.258373,0.169683,104.333,43,22.1111,7.4074,4.7778,14.4444,106.926,41.0741,21.6667,8.2222,5.0741,13.9259,110.756,113.353,0.492925,0.135164,0.273973,0.231132,-4
101.839,43.4194,23.9677,8.6452,5.2903,15.7419,104.064,42.4194,22.4194,9.4516,4.9355,15,106.559,108.099,0.510843,0.119881,0.234742,0.190361,105.6,45.8667,21.7333,7.3,5.9,13.4667,107.933,45.1667,21.7667,7.9333,4.8667,12.6667,109.955,113.039,0.537199,0.126983,0.299539,0.16849,-6
101.844,43.7812,23.8125,8.625,5.2188,15.6562,103.875,42.8125,22.3438,9.4062,5,15.0625,106.253,107.662,0.482558,0.117139,0.256637,0.211628,98.5294,43.8235,21.0588,6.9706,3.5588,11.3235,98.5,42.9118,22.5,6.9706,4.2941,12,107.169,108.154,0.527446,0.122799,0.217391,0.167064,-3
101.939,43.7879,23.9697,8.6667,5.1212,15.6364,103.697,42.8182,22.3333,9.3939,5.0606,15.1515,106.284,107.583,0.479118,0.121836,0.247748,0.208817,105.182,43.1515,23.4545,8.2727,5.4545,13,97.8182,40.3636,21.2727,7.8485,3.9091,13.7273,115.175,106.387,0.563107,0.135573,0.27551,0.194175,5
102.684,44.3421,23.9474,8.7368,5.1842,15.1316,102.605,43.1842,22.1579,9.0526,5,15.1316,107.073,106.682,0.473864,0.134311,0.222222,0.140909,107.026,41.1026,24.9487,7.5385,4.5897,11.8974,104.744,45.3846,22.641,7.5128,5.3846,13.7949,113.854,110.734,0.564554,0.13039,0.27619,0.215962,-4
102.641,44.3077,23.8974,8.641,5.1795,15.0513,102.615,43.1795,22.1538,9,4.9487,15.0513,107.211,106.852,0.465278,0.13855,0.228916,0.148148,105.368,42.6579,24.8947,8.0526,5.5,13.1579,103.158,42.5526,24.2368,7.2632,4.9737,13.4737,112.919,109.936,0.541667,0.127293,0.257426,0.2,-4
102.786,43.6429,24.0238,8.5238,5.0714,14.9524,102.976,43.6429,22.3095,8.9524,4.7619,15.0714,107.59,107.605,0.529274,0.140611,0.331818,0.192037,101.395,47.6279,20.9767,7.6279,4.9767,12.8837,101.395,42.7674,24,7.186,5.0465,12.6279,108.985,109.576,0.502208,0.11928,0.291139,0.130243,-4
102.767,43.5581,24,8.6977,5.0233,15.0465,102.744,43.5814,22.2093,9.0233,4.7674,15.2791,107.575,107.321,0.543839,0.145465,0.333333,0.189573,99.1707,43.7073,22.7073,7.7805,5.8049,16.4634,104.61,44.9024,21.6341,8.5366,5.1707,13.8049,103.131,109.195,0.509592,0.153139,0.235849,0.184652,-11
102.932,43.6364,24,8.6818,5.0227,15,102.523,43.4773,22.3182,9,4.7955,15.4318,107.658,107.06,0.551282,0.144943,0.333333,0.174825,107.844,43.6667,22.5556,7.7778,4.7111,12.5333,102.578,43.2444,21.7556,7.0889,3.3111,13.0889,114.18,108.496,0.571934,0.119707,0.25641,0.181604,-7
103.326,43.4565,24.1957,8.587,4.9565,14.8043,103.044,43.4783,22.2391,8.8261,4.8696,15.1304,108.103,107.73,0.516816,0.104002,0.276995,0.197309,106.556,42.6222,23.1778,8.5111,3.8444,13.7333,105.711,42.2444,23,7.6222,4.2,14.9111,112.278,110.976,0.523202,0.117208,0.271889,0.227378,-3
102.957,43.4043,24.0638,8.5957,5.0213,14.8936,103.234,43.6596,22.3191,8.8936,4.9787,15.1915,107.593,107.867,0.490868,0.117041,0.224771,0.19863,105.479,46.0417,21.5417,7,5.75,13.6042,108.062,43.9792,22.2917,7.8958,4.7292,12.3542,110.303,113.12,0.506757,0.0929368,0.238938,0.182432,-6
103.74,44.06,24.12,8.52,4.98,14.98,104.3,43.98,22.46,8.96,5.2,14.94,107.485,107.922,0.479253,0.0991867,0.210938,0.215768,99.9038,42.8269,22.2885,6.8077,5.1346,12.6731,105.269,45.0769,22.6154,7.3077,5.1923,12.3846,105.761,112.03,0.527644,0.106886,0.209756,0.247596,-8
103.922,44.1373,24.1961,8.5098,4.9216,14.9804,103.941,43.7647,22.3529,8.9412,5.1765,14.902,107.792,107.641,0.493562,0.115315,0.210526,0.225322,99.4902,42.8235,19.2157,6.5882,4.9216,13.0196,95.3922,40.7451,17.7255,7.0196,3.5882,11.4314,111.862,106.563,0.518519,0.125458,0.212871,0.293651,-1
103.75,43.8654,24.0385,8.4615,4.8846,14.9231,104.25,43.7692,22.5192,8.9423,5.2115,14.8462,107.765,108.161,0.506565,0.105903,0.210744,0.242888,110.176,46.6275,24.3922,6.7451,4.2549,15,111.274,39.9804,24.0588,8.3922,5.2745,11.3725,113.298,115.461,0.549881,0.134611,0.271845,0.256532,-4
103.786,43.9821,23.9286,8.3214,4.9107,14.8393,104.25,44.1071,22.6607,9.0536,5.0714,14.8214,107.824,108.216,0.519814,0.128083,0.233766,0.179487,101.474,43.7544,21.1579,6.9474,5.5439,12.7018,102.474,44.1404,20.4035,6.9649,4.9298,12.7544,108.567,109.327,0.497549,0.122023,0.22807,0.279412,-3
103.424,44.2542,23.678,8.2542,5,14.7797,104.22,44.2542,22.7288,9.0508,5.1525,14.7966,107.406,108.09,0.470862,0.128233,0.205645,0.214452,97.7797,38.3559,20.2542,7.8475,3.7288,11.1186,99.8305,44.339,20.6102,6.322,3.4746,14.8814,109.091,110.399,0.515345,0.143701,0.197044,0.209719,-6
103.367,44.0833,23.6833,8.3167,4.9833,14.9,104.067,44.0667,22.7167,9.0667,5.15,14.8833,107.485,108.068,0.507692,0.151271,0.158654,0.246154,110.898,43.8983,22.4407,7.0508,4.0508,13.3729,105.881,43.7797,24.6102,7.3051,4.7288,12.7119,115.962,111.602,0.574307,0.119971,0.172775,0.201511,3
103.803,44.0656,23.7869,8.2951,4.9672,14.8525,104.574,43.8852,22.8525,9.0328,5.1475,14.8689,107.851,108.533,0.517413,0.139364,0.188406,0.266169,105.344,41.6393,22.623,8.3934,5.0984,13.5574,106.197,44.6393,22.7705,8.1475,5.1803,14.5246,110.427,111.353,0.523869,0.135383,0.21,0.261307,-3
103.677,44.0645,23.7419,8.3548,4.9032,14.8387,104.452,43.8871,22.871,8.9839,5.129,14.871,107.835,108.531,0.53375,0.146851,0.203883,0.255,117.452,44.5323,30.6613,9.6774,6.6129,14.4032,105.323,43.5484,22.629,8.629,3.8548,14.9355,118.573,106.297,0.496575,0.143708,0.279817,0.219178,6
103.794,44.1111,23.6667,8.3175,4.9206,14.9048,104.683,43.873,23.0317,9,5.1111,14.8571,107.947,108.815,0.541147,0.155098,0.236715,0.25187,105.71,43.5968,21.129,7.0806,4.629,16.4194,114.323,47.129,23.3548,9.8065,5.7742,12.6935,106.4,114.676,0.545455,0.121065,0.203883,0.255981,-10
103.891,44.1562,23.5938,8.375,4.9531,14.9062,104.688,43.8125,23.1094,8.9688,5.2031,14.9688,107.83,108.688,0.540342,0.14745,0.252475,0.256724,107.688,42.6719,18.3438,8.2969,4.875,11.4219,103.75,42.6875,21.8594,6.4531,4.7188,14.0938,116.184,110.92,0.456161,0.11117,0.243478,0.227488,-3
103.881,44.0746,23.6269,8.4478,4.9552,15.0597,104.418,43.806,23.1493,9.0746,5.2239,14.9701,107.831,108.4,0.50591,0.156118,0.243119,0.224586,101.338,43.1176,21.2059,8.2059,4.2794,12.4412,100.574,42.1765,20.1324,6.9853,5.0735,13.8824,109.775,109.303,0.484524,0.102335,0.22807,0.22381,-4
103.691,43.9853,23.5588,8.4118,5.0147,15.0882,104.397,43.8676,23.2353,9.0441,5.2206,14.9118,107.719,108.465,0.491505,0.155802,0.219626,0.237864,108.119,43.4627,21.6567,6.8955,4.9701,13.4328,110.239,44.3284,20.8657,7.9104,5.1045,12.4179,112.323,113.956,0.521445,0.110077,0.192825,0.187359,-2
103.264,43.9444,23.4722,8.3889,5.0139,15.0972,104.458,43.875,23.3472,9.0972,5.2778,14.8333,107.354,108.63,0.476303,0.118299,0.225664,0.225118,105.986,43.6528,21.2917,6.9306,4.6389,16.125,113.597,46.7778,23.0139,9.6528,5.6667,12.5417,107.07,114.042,0.498851,0.110038,0.228814,0.271264,-7
103.11,44.137,23.3699,8.411,4.9863,15.1644,104.493,43.9589,23.3151,9.1507,5.3014,14.863,107.108,108.606,0.455457,0.117519,0.276,0.198218,107.162,44.6216,19.2838,8.1892,4.8514,15,113,43.9054,22.1757,8.2162,5.4324,14.6081,108.415,114.109,0.518319,0.108922,0.277311,0.256466,-10
102.688,44.2727,23.2857,8.2987,4.9091,15.2597,104,44,23.4156,9.1429,5.2727,14.8701,106.661,108.115,0.453089,0.147981,0.262712,0.183066,107.615,41.8462,24.9231,7.5256,4.1538,12.7564,105.192,44.4359,22.5513,7.6538,5.141,13.4487,113.567,110.413,0.489157,0.122032,0.21256,0.260241,1
103.089,44.3418,23.519,8.2658,4.8734,15.2278,104.101,43.8481,23.4684,9.0886,5.2278,14.8101,107.01,108.151,0.512972,0.138571,0.205742,0.181604,110.367,43.6076,22.6709,6.6203,3.962,13.0506,106.823,44.1392,24.6203,7.2532,4.3038,12.0633,116.325,113.047,0.565668,0.106806,0.200913,0.182028,5
103.375,44.35,23.6125,8.2625,4.8625,15.1875,104.363,43.9625,23.525,9.025,5.2,14.8,107.148,108.321,0.520882,0.130899,0.186916,0.225058,105.247,43.6296,23.1481,6.9136,4.8025,10.9383,104.716,44.3333,24.4691,6.5802,5.5062,12.3951,111.8,111.189,0.540342,0.126449,0.162437,0.193154,-8
108.012,41.9756,25.2317,7.5244,4.1463,12.6463,105.378,44.5366,22.5732,7.5976,5.1829,13.439,113.785,110.409,0.518857,0.123695,0.233788,0.230171,105.768,43.9024,21.4146,7.2317,4.7195,15.939,112.5,47.1585,23.0244,9.5122,5.5732,12.8537,106.767,113.017,0.510975,0.127116,0.222727,0.220182,-12
108.012,41.9756,25.2317,7.5244,4.1463,12.6463,105.378,44.5366,22.5732,7.5976,5.1829,13.439,113.785,110.409,0.518857,0.123695,0.233788,0.230171,102.866,46.2927,22.5732,7.8415,4.7927,12.9878,102.439,43.1829,23.6463,7.3415,4.6098,12.9024,109.555,109.4,0.494115,0.113724,0.266363,0.192191,-3
110.8,40.6,27.2,7.4,6.2,12.6,109.6,45.6,22.8,6.8,4.6,12.6,116.319,113.839,0.527842,0.10739,0.24537,0.243619,102,51.4,18,7.4,4.4,17,104.8,42.2,22.4,10,7,12.4,100.258,104.895,0.456858,0.111057,0.223577,0.24115,-7
107.714,39,26.8571,6.4286,5.5714,12.1429,112.714,47,23.4286,7.1429,5.1429,13,113.822,117.431,0.528935,0.0928816,0.24537,0.233796,103.286,41.2857,21.7143,7.4286,5.2857,12.5714,107.857,44.1429,21.2857,7.5714,4.5714,13.5714,109.047,113.801,0.512702,0.11744,0.242857,0.184758,-5
107.9,41.7,25.2,7.7,4.9,12.3,108.1,47.2,21.6,7.5,6,14.5,113.499,111.653,0.488558,0.116173,0.294372,0.270023,94.8889,41.2222,18.3333,8.5556,3.8889,11.2222,101.333,44.5556,21.2222,6.8889,3.3333,16.8889,103.86,107.617,0.522444,0.14596,0.211538,0.169576,-6
106.273,42.7273,24.5455,7.5455,4.7273,12.9091,105.818,45.8182,21.0909,7.6364,5.7273,14,112.501,110.235,0.484634,0.131439,0.315315,0.27896,117.364,41.5455,30.7273,10,5.7273,15.3636,109.364,44.6364,23.3636,9.3636,3.5455,14.3636,118.672,110.943,0.571429,0.139505,0.256039,0.23185,9
104.067,43.2667,23.8,7.3333,4.8,12.4667,103,46.6667,21.8667,7.4,5.6667,13.6,110.923,108.308,0.456835,0.132909,0.240343,0.177458,103.6,41.8,23.0667,8.1333,5.8667,11.4,98.2667,41.8,20.9333,6.9333,4.3333,13.3333,114.283,107.348,0.518337,0.137885,0.287805,0.224939,3
104.471,42.6471,24.4118,7.1765,4.6471,12.1176,103.412,46.2353,22.1176,7.1176,5.5882,13.7059,111.424,108.938,0.481352,0.115508,0.225664,0.165501,98.2632,43.6842,20.4211,7.1579,3.8421,10.7895,96.6316,44.8947,21.3158,6.3684,4.8947,12.5789,106.196,105.806,0.51432,0.114434,0.232323,0.178998,-7
105,42.1111,24.5,7.1111,4.5556,11.7222,104.389,46.5556,22.4444,6.9444,5.7222,13.5556,112.108,110.255,0.491935,0.114071,0.216814,0.182028,103.167,41.5,21.9444,7.5556,3.8333,14.0556,105.222,42,22.8889,8.0556,5.6111,13.5556,108.565,112.79,0.517564,0.138605,0.190244,0.201405,-6
